transactionHash,ae_anomaly,ae_label,ae_reconstruction_error,ae_threshold
0xee1b9c9440f80f0b0f6caadbc009d06195f5d8f38aa365b8fa1e7290f09d2f85,1,normal,0.41879104331516714,5.215185072115547
0xffb1cb00b80d185b8d825d6caf9ee86dbff622359cc18cd9457865a20f26fe24,1,normal,2.76248569912639,5.215185072115547
0x99f2d76d7522b8fe92295e957fc635930416e842645bdba7c44540c8c9f4cb99,1,normal,2.6457031329116147,5.215185072115547
0x732cdf51f30f7af1ccff43fd0dac476298e0cb6578a72c457e3860ef9be03429,1,normal,0.26054444681925365,5.215185072115547
0xc8ac88a39a545751dc62b112c3de1db843d56a9ca411a2b4ba8459f2bcff6541,1,normal,0.11973002769321416,5.215185072115547
0x9598e17e87c83ee5ab502311cb8063dcc3745d212385a9c305933ad8ce73897a,1,normal,1.0104834015214923,5.215185072115547
0xb329b1d898100e577ce2a09ee9e0fe32688eab4243fc5a0ead99242640242c5c,1,normal,0.3551921050683938,5.215185072115547
0x3a2a6429696d8d338cf43ff6917fffcd5518781d215e0f882a9f98b094f73d97,1,normal,0.23220690073553832,5.215185072115547
0xd4eadacf87abc21534452b083017a6f580b60790cb16387fc67aab340fe2f6bd,1,normal,0.8026080289688335,5.215185072115547
0xdf3fce9c2894bc2651657f203b7d5e21729853cf49b22e33469206b31829beba,1,normal,0.23875362982204687,5.215185072115547
0x6b151915ab904885bd144d0ebdec52f00770fcf5488979107b5a1adaad2b1ef4,1,normal,0.3157815263779594,5.215185072115547
0x1037323d011b7da15164f43ee60204a5272324fde0839ecfb381589c4cd13d85,1,normal,0.13308144515745604,5.215185072115547
0x86a0b6cc9204c53a5bc90ea979e56dcc27d88380715af598cd2048940e172165,-1,anomaly,5.239382949004758,5.215185072115547
0xcfbdc68ea784e3a4d232b5d4074c890dd00d86cfc64113f1173edfc9653f6e9b,1,normal,0.1704159874320436,5.215185072115547
0xd65039ae0a0f4067f56dc01ed0a13c216d78b77ca854dc30ba3a4e18cc8bcb9d,-1,anomaly,14.613824768732576,5.215185072115547
0x9c95e05b60f70a5304b25cd8b43d8174303466caeefb577bea489b85f9ce4c48,1,normal,0.501180653783776,5.215185072115547
0x5e9f7952f40f32892545aff4baee384e6656ff50f3ffa4bc9c07c1c4b52c66f9,1,normal,1.1944073565797317,5.215185072115547
0x970edb6941bad61ccb264f40571160ef6048b8f56cd2df19460d873e60a0c8b1,1,normal,0.7155574862391231,5.215185072115547
0xdb850d4101c6b3beb498adb3574f1b079a3dcea3318cd4e292d63a43fe862ab9,1,normal,0.34549378844933776,5.215185072115547
0x0280ac166e91306e9a5b9146b03bd3f5b2b9ad7d8c78c1b3feecfcc72d5b94ca,1,normal,0.5624405658742007,5.215185072115547
0x83fdb1a5da8d089a9593dd08b9c9f0af68bc55da37be748afd3fd2365be6e609,1,normal,0.2318339554504825,5.215185072115547
0x095747863ec868cf114920f89ed71cb6b202ba333698da42b477f67a0171ce6d,1,normal,0.2519453866228499,5.215185072115547
0x47923e680c5b276593275e006e6c32d51ff8198d8bab888ae470142b206619c7,-1,anomaly,3028.764925895095,5.215185072115547
0xf6dc2a86b386a50044a044fc19fed2a103aaa9db1c44c9982b42e2f238e5242a,1,normal,0.41900410654344394,5.215185072115547
0x5ad8517a14e46d519c033aa7625097978ce94d9d3c30d894ccc63b40d21b60cf,1,normal,4.122069068464337,5.215185072115547
0x2c95a06264cd262e670215cbdc3d41d6fa6b6a1440229791be507f2968ed0eef,1,normal,1.0477755127559827,5.215185072115547
0x4abcb2865cb5cbd6b15ae500c799479a19cdeea4745f56f6af96b0bd5d7b9890,1,normal,0.3195644887889856,5.215185072115547
0xc023cebe1da997fb2c5f7b7d27d8174a0f3e6f22945fa16d7f79a87e08e9e654,1,normal,0.35562736015075413,5.215185072115547
0x44f2a2acd80a702d83e0d8d36ac36455157cb8058bceb41c04b456d5428852e6,1,normal,0.3108256977732951,5.215185072115547
0xcd4e5e8d059b2651d75baf029b3d1397706fe8fe23def11611e81523e921d192,1,normal,0.7714291448963885,5.215185072115547
0xc8fd3ffc8b3afac75783eafb0172302d19cca6f9fed1305829589716a4efdcec,1,normal,0.2318284032442716,5.215185072115547
0xa8e795aa9b8e1ee7f5010ad32c8d724cfaaf885cdc989befb1a4313f792d67d9,1,normal,0.20025839784840718,5.215185072115547
0x37e1ffced648a18173f21afe83eb69ce9d26382b9ef08dd729d846498c645eb1,1,normal,0.26253647886040044,5.215185072115547
0x927f271764ad52255f8bc124c4b44cb834d3344f88fac666a427297267ff121e,1,normal,0.16303956545508505,5.215185072115547
0xe107ce8b47fa7d4e81f9d970858a87e68c2ae3a465a973e8372d3a117512a5ac,1,normal,0.22398082825318574,5.215185072115547
0xc8dd1ba2ff36c620c2b2e83be6c9b2cdc4d500461a454a5358c6ab3dab3aa419,1,normal,0.18166381901645168,5.215185072115547
0x4c7610aca523cd20f9585f61b6d8ddd41e55e96a8b1833974e1f0a81fee16021,1,normal,0.210681391513225,5.215185072115547
0x8fc7610cd15af439756ef90bde37a5b55c20c86c821e7488b7aa95245efb1be7,1,normal,0.43502533369433155,5.215185072115547
0xfac701f6a5840af0961d5dad1c63e3b79ff92b38793d8227c0736b3fafb5f56b,1,normal,0.181443229884126,5.215185072115547
0xa38bb754f88e9bee528beaa76258d4e4dca91cdf1b8d529cf78f24ffc9700128,1,normal,0.16421639012707234,5.215185072115547
0xee157e8a2ace74d9b18c4abdcfbff431ab49d0026f6049dc5620112ad024881c,1,normal,0.628475148857693,5.215185072115547
0x7169335cbb860f6e2c7d2ade89de2c1f47d442fbc3cdb8912d686b27d8fc253b,1,normal,0.6682131716589715,5.215185072115547
0x40b43a49dcde771393da385f6c6e117d13debf42c34ca109b1530980804412cd,1,normal,0.44450907431052,5.215185072115547
0x00d52c676ef34a986fce6449064b3f09292255c14723346170e089c215150089,1,normal,0.24718081987711965,5.215185072115547
0xae2f933f0b5c0300e9db7c14f3082bd00d949b58a23296c31e38092e4011d892,1,normal,0.15889397310549638,5.215185072115547
0x888bc67d49a47506555453a4d05d8b1ae78d90ce2f6a400052e3534ba776a894,1,normal,0.5992597953277157,5.215185072115547
0x7cb6acd783ba1ae309624fe951708b7a0976edc22876abd21151bfb13e0c1412,1,normal,0.2477426848672693,5.215185072115547
0xb6efbc2203d64fc6a954ca6b6567ac29288245f545c013df5dd67a7336dbcc64,1,normal,1.084239874572944,5.215185072115547
0x9823bea583f340e2f68bc24a22b1658e4039da2be10a13cef6168bc62ac5f984,1,normal,0.17357442566975986,5.215185072115547
0x85705b8e3354bd2c6f9cfb5d721e356bd648b35727daf8d63c6b6bda5b378839,1,normal,0.1988276010980444,5.215185072115547
0x7874151f1afc3a9039774aa8a631470d50b453958ecbf138c3a8734100fb49ce,1,normal,0.40592769183124977,5.215185072115547
0xf54cbfe1220c0ad4f9eea2175787fc872b66b3e6cf84af27b7bf7c8348ffb8b5,1,normal,0.5797262900600352,5.215185072115547
0x734f144821fa621360673c5321f24a923d5c237fa325565db7f80f6e72942eaa,1,normal,0.628425814375139,5.215185072115547
0x8eefcb14bdd2bf21a51b6ee5d78dd7af8445a34eda0a9f1e7bd8b93792ebef25,1,normal,0.6419134960070634,5.215185072115547
0x1cdcba53bc0db8e7f5103a5ef18fb10ff0367871a0422ce4bce88f30c36d0a57,1,normal,0.17626169405111738,5.215185072115547
0x8e13f117ce28e90bb2af2556c3281c5d302fd73a0703e5ecde0090e6330fdc73,1,normal,0.17479425166002677,5.215185072115547
0x4e52d6e610ab61697570ba1ae35ae70b637e1deb663dc6429b747c7ffa0c1dae,1,normal,0.3151265993806408,5.215185072115547
0xc7758b27d0f9ca08b6e89ef5e52de54a98b27a8d8c379c2f05a23042f3593447,1,normal,1.0632001709604315,5.215185072115547
0xf0ded0afaad60954689e9f7b522cce9699ae4ba716bdd519199040f56dd6c404,1,normal,0.4747014597990815,5.215185072115547
0xb7c21bf9046e85469642212f2f7d54af9fe8aa12145839525369fb5fc63f049e,1,normal,0.3842359100007748,5.215185072115547
0xb9f51b7e21bbc085c1fc461f2ce2862bf4fbb77664c73080d436ab9f9f3b6b12,1,normal,0.2856870203816754,5.215185072115547
0x886f602129a4ac35d9d84963cc8aa7cb34b23e23a6559a0503f2f31bdacdb667,1,normal,0.3128708137073998,5.215185072115547
0xf035dbd383a11b403d2a2345698170f71b2a9c59abe0a3f5984fb36d90a3b2a9,1,normal,0.9423657431173266,5.215185072115547
0xd3ed40d860aceeb057f6f0bbc15a9845c0fb23ec4052ce200cac7b1cdb3f603b,1,normal,0.33274926463355314,5.215185072115547
0x2f0dbe52e60e61f6a51c3bbb87e5d56cda13fde4cb872cfc7773ffbfffee9bdf,1,normal,0.20070220293014776,5.215185072115547
0x9ec5c87effb833c1c72cdcbdaea38b78db14ad66cd7cd1bbe3f0584c43d1e9e7,1,normal,0.2613314099966729,5.215185072115547
0xbc3223aa8ae14e1c453ff1e44d4c0ad25285f70115d154f380ec30cb0a0e1a0b,1,normal,0.2028504142090153,5.215185072115547
0x763ac2c9bc5cebe9cc988ec5d7f6477ec3265682af4ccca15f7dbc7537a18fc4,1,normal,0.34139163517941223,5.215185072115547
0x0cea66eea0cb1d2e0e47c8893d612920e5d29f532b2b54cc7a9738b5ab3ec09f,1,normal,0.29415717445552536,5.215185072115547
0x65e97aea2723fa3d7dcac3f1e16b2e5c5ea36ceb1332e02a28ed0de14a7eebd1,1,normal,0.39735594994012696,5.215185072115547
0xcb8274871f2049f23ca995fee0248bc0e1c2112571810673d8d22f13f8f7d3b7,1,normal,0.25908907590593583,5.215185072115547
0x6809610dba7611a1bebfa4b41d91b03781476ed52545f69913ef7b64c50b0bce,1,normal,0.5985385451467737,5.215185072115547
0x9be5d36bac1f592090e4aef370ba82230495d65879076129f12e8d401d907e66,1,normal,1.0904948432143824,5.215185072115547
0xebf7e1bbbfea45d75088dd4c60bdac69ef235e59f191e2c6d58c67e1f60a4027,1,normal,1.1765655705209277,5.215185072115547
0x87ca3789964c941907506d4717df2b0f57fc354cbb9378e682f8e55f9e993ab9,1,normal,0.33858458419573506,5.215185072115547
0xf18fe167685ad3d915b2e2102bf4844ec3595eba1f35b7fe948e1ed97faddaec,1,normal,0.48226880948223766,5.215185072115547
0x9d109084b90efd1d2c9e44bd668bb3177fa5525d670d8a39f566e4c99c6bd395,1,normal,0.37816077067319814,5.215185072115547
0x260398b8246b60c58f652b4ba14e897b26f1093eb511f3242af84411bb5d9936,1,normal,0.18561270186625398,5.215185072115547
0x1e9ac737726f56b905e1812e04665967f35904ffd5ed33c3bf28c8c3e4e6a2fe,1,normal,0.30679891191453185,5.215185072115547
0x7e93d28e6147bde5d45a635cad5b165fac2aab65f800740f3b6155d1d1d9d154,1,normal,0.7641632740030213,5.215185072115547
0xfd6d18354d694b7730386980ca696509ebac7e0aa7fcd2002f4626a31bd2b5f5,1,normal,0.4349840888005431,5.215185072115547
0x2916ec11be95c558ec19dc2ce31422f6dc424e53a93c93c90027bf4ba76fe29e,1,normal,0.1950945962933534,5.215185072115547
0xe24b27392adb9d96fc8eaee48b1a1e4580d7d537e984aae25e0e23197178f98a,1,normal,2.428330891429424,5.215185072115547
0x03003223099163e6ce2dfebd3c4ef691c6aa68fc22e59faf9cd824ca70448627,1,normal,1.6939221939489923,5.215185072115547
0x1b47852ee249cf5d95c34ca4b24b1fe2ac22ad75dd2576548b221c232ce6345c,-1,anomaly,59.91384439296812,5.215185072115547
0xa175103c0a59eb239417f64e323cbe263f41ad3b6fb3dc583c654face2ef5d62,1,normal,0.10432830010044816,5.215185072115547
0x12665665eaa61b69107d5b646ae404961e3a1dff9828612be7733b6db9258fce,1,normal,0.6421765697740474,5.215185072115547
0xa1af6dc67e8aab348a283c7e390b57e24a40c320c363403ee8d74a0a610fa8be,1,normal,1.445595274863933,5.215185072115547
0xef59c863eb3b5d99cdeb393850890ee1882e38c6f8b9dcef2efe1fa514bc1da2,1,normal,1.5732091218336919,5.215185072115547
0x7edb9f8195d3da78e20305b4877187dbd03605e7e16701ae7a82b5f183d6f0e1,1,normal,0.5268129211909779,5.215185072115547
0xd16fc3be88add16a6ab40915188a08feca5c17da344db60b5b6e5e7ac44ff7e8,1,normal,1.011874760235198,5.215185072115547
0x1dc89006065dd8d752f374722b12badd4b4ee6b9666d2642a015167295140cc8,1,normal,2.2510357637789857,5.215185072115547
0xcf03831658d3b2084cdc1149f57aa6f13298e6ab1ba15dc5040bb30733f8654d,1,normal,0.07438390551528554,5.215185072115547
0xf721ef884a08332139876dd3e0b50cde1ecd61250906b00c22b1edb8dabbf7a1,1,normal,0.17848789333592244,5.215185072115547
0x4f72251f16ec57b6f497a4eec9f77e3731f52a2f66d8d2b30c99ee608f7001db,1,normal,1.9568550040997885,5.215185072115547
0x9bef805f5f7974ed226c3f2a25a9c0544217132a8d3d3e8b0b3dba2efc819bd2,1,normal,0.23900136643852746,5.215185072115547
0x32e056bfa71389f067dbe2fca552a4ee696f833d45330e99c77153573f9a3a9a,1,normal,0.13989489097997518,5.215185072115547
0xa163053ce9539cb15cd23068b2a0d23ddf662da2543a9440520fddbb434f88ba,1,normal,0.12917326610160226,5.215185072115547
0x5968ae2dc36c23ee9f681ea2f0fa16e7edc55a830668755ea23ef90e626c257a,1,normal,0.28265054124255756,5.215185072115547
0xe9c57da0327fe47665dd0be782030faff674436f0d96ecfdead4acba449e7ecc,1,normal,0.07102412492879626,5.215185072115547
0x5d70fc4fd264d8e0071d64d444b4906a4949e7a63e7a6f815f9ed27f93b0b638,1,normal,0.1142973639778705,5.215185072115547
0xb8b58f9e2c1de2e0e8403dc0d4fc8e25b6b526f60828da6657dc3ee46e46ac29,1,normal,0.0876194299275862,5.215185072115547
0x89a1ac6b54792e45a2662dc3262bf6824f924b0752218f544e41afca885b31ad,1,normal,0.220039274334182,5.215185072115547
0x22205d41579d4c83772e1829e0093faa3b4d878d7685533fd10fe2bf9103ba36,1,normal,0.4524470425356763,5.215185072115547
0x4a9b840f618dfc08bcd3f6ee41e3fbe7ec6add37d55bd7fde625af267b23a96e,1,normal,2.6165389648219386,5.215185072115547
0xe0608f3cf95f967685813c6aacac344583ad2f8c47411dd410a37dab0027cb17,1,normal,0.16368824760658066,5.215185072115547
0x37f9d7d5e3be12363e1fa508d065864b11c1e6141e49a1b054dba536b268f1a3,1,normal,0.5570592024612223,5.215185072115547
0xd6e7f7a8c4fb94154bddb7b6aceb2a4b4f448c8dff331817edbddefd7ccabd0a,1,normal,0.8536507412698408,5.215185072115547
