transactionHash,isolation_forest_anomaly,isolation_score
0x1be9d12a6dc0752caaf056d7dddf91f063f08bcd2c0aa1c125be923cc2819980,1,-0.20695202264614354
0x110a02f6592b36fa2b66cfc0cccbe6a21d27b730114035b44c8b33ad5ca99c89,1,-0.21193827054468967
0xd3fdcaa539ec762a68be888daf3209e158238764a2d7e53bb39c8779951bfe43,1,-0.21357999657540017
0x7f1d43870958c4092304425268fffdb7599928e32522eee7b425db4caa583679,1,-0.20092075258860798
0x9235267e9970ea6610ffd380f528361bdeb77ff393fcda3e8f2e05890b10268c,1,-0.16566160397565272
0x695d133a3dd8032e05a26b39677484c7ab98ffc5abdeb972d205030b8d46876b,1,-0.21042188028037645
0x2ab054a35a04d5c1517ec8b43e0f9cddc1d5fdd61dd362dfd84573cd9c144b7a,1,-0.20436875224612377
0x6392ade2ea778f9d1a52606cb6e697599e66725bee546c5acdb08e58cd88568a,1,-0.21194641563428135
0x17d41fa1c6edc3e2b8495321cfb8f9584f181f23b2d15aaba87fd2536e51d6d5,1,-0.2083424705613009
0x43ac4813d831b5cf751fd71f0638506166eebc08ffeff82187f32573cd36ad95,1,-0.21372100205528638
0x23b59448f8fc805b8f633bb15688af70b7290da9b8eb660d53c9efb30cddf408,-1,0.11993978513996373
0xf89cedf2fde646d67c68762cb114703f084e58ea6c3f8955c47f1e7dc8799217,1,-0.0907256482753146
0xf8afe68220c7a9ebc05b6d40fab1bcbf413d20a6838b29612080750c8b55bad8,1,-0.2078198863671608
0x209d64a7de0d047cbf227005d7caabccb685839fd42df1ddae4b13d30097a871,1,-0.17571569085548305
0xd63b8eb74b71d04b27ac313761e287fe9812352d4f91e86961abb2df621c5561,1,-0.20883172270954276
0xb25d68a0f6423bc99c1a4cc0d21714a24caa35a021de866fa528aafe7ffae8b3,1,-0.20884709131626006
0x8ac0147fe099f13bf4789d3c443381117c144cd34e10a42adb352eedfa293eee,1,-0.21274272524492238
0x8ac0147fe099f13bf4789d3c443381117c144cd34e10a42adb352eedfa293eee,1,-0.21298157637914572
0xf59cc64307275051a2c5074ec58746c7fdf648090ec870277665d268a2f42f66,1,-0.2108577527601172
0xd8195891720c3c63b60d1e7083482c82f7ea69b7023ef45f65c713a25a5c09de,1,-0.21149026154120398
0x615b698cf520fd0c6e85426244157544845447704f64a5ddd5f4571632dbb8eb,1,-0.1995570698040156
0xec820c48cf48759af6de84db8a903ced5447852111948572f99817b25c58d5da,1,-0.21373051745854948
0x8d6dc9e417d74fa81cbc21cca9854ba7ab65b382ae8bb73a5fb18bc2ba675c47,1,-0.20642234953270933
0x79b97e935c9e57f6fc5cd2ae5e7072b0b20e6a50b67626fa91e0df21e532249a,1,-0.2108539044180821
0xbae08b727a6e695df1cf0d7b2c523abbde9b0d223ef686f7f00517b24855c8bf,1,-0.16877366555692974
0xea746cf98298398a487c271c8cbee32e1b828f364fd73ee59b92c105943e4470,1,-0.20691714473649953
0xbaac62b2fc37392c39bc6d8572d710618f10ab05a6741d3ce71b357255806ed7,1,-0.21491772253181268
0xebecb002ef005460af291c77a90ffe1abe1be4efabd90b97089c5a28685da89a,1,-0.20598421174060366
0x2d586d7c953bac60bd85f21cb7c7d8c0a560448471657e6d0040c3a2a8635ad5,1,-0.20648201938437621
0xc01e509c2558977053ce4bac9b3903ad78e157b0ce0c22eb1fea0c9b3caffd54,1,-0.21408070015802122
0x15f6f7edd21f5f86d8a76e743263806894c8e97ae97a248dbfecfe4373aea889,1,-0.20077495451499944
0x5fbe56c0e38f85b68bae24939c7091da36eb731222ee5ea3b3d55908ebd3f8d1,1,-0.18294230791686045
0xe9e30c64b020b5bb50e298260aa352e730c2f7de4c3dc7bc4a1478ecb136039e,1,-0.19726800161690106
0xbc5135e04a2c21e1d2859969f222dc30852855ffa96dec37980c0ad0aa40179d,1,-0.19703634727520286
0x110916b7b50378b78ef4e3f74dd30c2d99c43a451506730654ada000f4d14505,1,-0.20872844463609808
0xd181ba52c578d2ffe9ff38e109697e522f016c2b851cb3ca859e19838b78e23d,1,-0.21333564272407096
0x27f61fb075aef555b2427d2656eb6383977ae8984f449855682789bdcd0e136e,1,-0.20157994424270015
0xfa9d4c81e574cff5682bdbcaf1a9d25b1d1cab7067a43cde42f6de18cd266d34,1,-0.20938669826315914
0x2ea6789fabf13f5009ff5d3b2dd3cbd18c81fb9836aac2c3c59410857d8976d6,1,-0.1878751227820879
0xa9cab3a8a83163c95da445b7cb354f33dcaa131cd1a2b4c024b6979f4a332e24,1,-0.2126095014276037
0x940030887d5b407c66873ff47b89d3a054ab765603ba4d1104127f423b1d379c,1,-0.2001090330311528
0x72a7c510fa9339452a54fdabb7868545f5f19350277bd02f14c2bfa4596007dc,1,-0.20930629530357536
0x48d811b8f2c71fe2cee83d79a2eb7d2d7539aa94829c0e5f88b0c0d7f23c4ff9,1,-0.18306402373177177
0x9b80852dbb1d510d5c7320f0806f15837c2c5b39614f754da0e6267eb678285c,1,-0.21179299862928935
0x2f29ad48fea88aaa57421ecb9457b5736c79abb3fb4aa33cf4d7841ea69ca30a,1,-0.20963721339730718
0x4549ca3aed3dc668ce1b88c31483e6990bb2eaf31959776e83f80c259dcccf3e,1,-0.20414687274049798
0xa021a078893ad95ba4b52ac558f72df810ffba13ced18a2cc85b78abc616b98a,1,-0.2120530236927376
0x8ccac7302ce6624db326e289a18f0e92fac670f704a7df9f5010853ce99a7758,1,-0.20727040888291504
0xa57c19693fb17702c56203b1f9bcbf46672a72acc60e0f8e02bfd6510eb32cba,1,-0.2016724060277852
0x6745a56fb55f153279a7df59198e2648dd294aa8183781b3837c2656499339b3,1,-0.20482257061864012
0xf60bd55425970c5cb4d72712596e00807a1255c02de4b59981b17bc8f19d89e0,1,-0.21381419680186203
0x554fcd222806fe0445e4ffa8d03d09bf72b0ff303d5c3f2f2de2d40609603f4d,1,-0.21328573476738777
0xf447f16f08dd39435b6ff937331c751412a3b26835377938e87997a1a5bef124,1,-0.21553326976821774
0xbe9918d05f21bffef680185925e9b9a2ac6f885ec317169fde94da0337d9be8a,1,-0.21516012242752336
0xb867ff1cb23bddad68eef36b948f61750aa5221d024affe380e1e69ad0492b9f,1,-0.21442556620097025
0xc214052bd0d779b2fb4c201c5d4716ba0f5c5ef5ed227fdbd1ac22b291ec4813,1,-0.21229733657178473
0xf9b5f156fecc4cda4375f2c5b56e92232a87d373b6a76863108a28c4c0feadb5,1,-0.20698927968060432
0x9f48f08822b16086d7d8278f0c1c5bdc396856e6278976ccb900c2e0166d6b28,1,-0.21476760002142553
0x7a817124d695643fd480de4268c5886e97545466a2d1735e139243a41aafa5d0,1,-0.17417200139219274
0x738343f136e6db662a8928e27f35d486599e10f47a34f288229b3f4cf8830271,1,-0.21464744514970374
0x3a712a5f30dfab1321e09bf38fc78df3da3f5dc4f58eddc7f4b81765f64f4336,1,-0.20551314488651584
0xebd9e73395c384cfd71c15718df96ff0880bfc5f697107c5eb7c4a0bd88ab7f0,1,-0.2107132256344436
0xbac3e9c8e9b5d124af7654801c19f69b9435cf782e484ab0a98c32aa1d86301a,1,-0.21351949061594544
0xe3264ce7c2b125923df85770d182200968ae2c8ac37e862b3050639c4c068a16,1,-0.21594460359759388
0x5229a6f2cfd4bb211ca7f787cc894dc39e376de9aa3642ed18b54e04070f5151,1,-0.19801353004841726
0x6425668b0b5399c6fc46842d1d7a6e05fb7ac9def3018ea99866f706ee65740b,1,-0.023640078195116154
0xf80f601d2cbaff4fb5faded4536430f6652bb275216eb37419ba35dbfb5445be,1,-0.20537006609041641
0x83c44e1b046e62cb8e27b152a3fde6f14d5a2b36589e3f3998ff2528f202ba93,1,-0.21217941616305652
0x7970a10c4f5419e47b0783eb8758392b9b444b63b629fddce83112ab24f487b9,1,-0.1991249153896309
0x0ef02de5a8dbf72480474ae26622c56322a0f8694f504eed384540d9bb504957,1,-0.21422612411015474
0x6fd887b89275fe6362e31c17319a29c586e46a5d53abe80264def50fa7195526,1,-0.2090001620658853
0x0cef053b4aed47e0589932071d8bf4dae8b0642937db6edc8a1a8f1703d29ace,1,-0.21281017287083237
0x1772a572b740154f3c48c541d813cfe53fc347a044f568326be6d9a3ec29c360,1,-0.21388406746362382
0x5a8acd2ae76169e45e40e78e1c9a57da9b20d6aefee0ffec924aa4dea3ab6521,1,-0.18709978523851944
0xe3db831aaf0e66ddb5aae49009ce3ca6d674be1e7360969040ef35e9524fe746,1,-0.18018258874783166
0x3050eeb5bbdab92d02a99ac66edfcc767de4ae605a0172596c9bbf8e62947c4b,1,-0.10974964536787052
0x3d62dbcf16e4efcbf3ae22d79467a74f06b7f8fa2ce29eb4e4225854fdba4ed8,1,-0.19164127929607244
0x57cfdc39a7ad6ca56e0ef4d434a80b2e681ab2ecf9fb26092b8e2d827bd5977d,1,-0.2082552098564786
0xd46b443d94bfe9e9c896e1ecd9e2de9515cbb10b9c3ec6c1a58500c870b1b3ae,1,-0.19480610029312317
0xac8f517d4426233a87cad7779dbf0a6e0a5237e6cc09b5c4db85745333b36509,1,-0.1955853435626969
0x738d6cbadaf24a0c40a282d5e419c7f7acc24ea3bc78745a16c9b8d9b3ffcb0f,1,-0.16524840729974577
0xfea07b3da2ea1033f00ab14a6fe9822d99a18e301195c01a2ef6104c4ca1f143,1,-0.14023533717902426
0x19d173ceea4ae36ec20d4bcc42fc74415d2d2b9d40d0a215bd0e166f49a454ae,1,-0.2015515266139954
0xa2089ec6292569f9d61a37b181eb37816405dfe56258a909dd9c13e2d701c3c4,1,-0.2092058449868795
0xa4f6247dca9378f5977e6668e24a123fb62e258770a20d4e08c8d06fecfad1a9,1,-0.21213640223297903
0x376bc6e8b007aed9127e3ea57fa5e9854c0841a394ed4f47f374c854d8b257ab,1,-0.20264513576245674
0xcaab5d1e2b7a601e31b9f4968b3a117b56b46109029f79161b8caa6ccdc187b3,1,-0.1957188139605231
0xfd086742c181edf0a7eaac2c1ea61fecf854d9618b34152de0c87789538e63fe,1,-0.21468060343237888
0x08e675c166238688e6b58a11fc8c0ca1fce7e3ca477bc9578739e9eebf97f707,1,-0.20271431338713802
0xfca27d7a81d7af4a24bcea293d67b232c000053f1fa1670ce0824d6f8bbcd899,1,-0.2098348413531591
0x42fd5709792548ca30c3a8ec208ca66b8a163a889176052ebcc88f1c6ebb487f,1,-0.16788006575193137
0x91ecac907ee49d399240d6fe830e22b9e769174fb4bedf5bfdf0b3804aed2041,1,-0.20523140672935725
0xc2980d7b0f18f42c3161690aef7c7e5b518f1470d4b8df96c3d9f507c54eeb2d,1,-0.21278657131477213
0x0b9d84cfbefc692063be02835fae3a12e0c2f072d22944c8388eb2bcab20c3c5,1,-0.1392637120169991
0xea89f95f37aeb727506c6b9be79639615492956efadd1489c92d9e0d88fc4991,1,-0.2130416302860737
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,1,-0.21406103695076406
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,1,-0.21455234779958987
0xcc1b75aedf7825118cdee46e2814ef0536d2140ed368d0bf9b46f61ecfaf4e4c,1,-0.21286022582389547
0x90fd5bb379c830f458694b002fb8e5e5c9e4ca23777e9f89ceb30d27a8505f83,1,-0.20266171620594203
0x93486ec76b8914481c58afac89e2a6ca48cae6327421e448abaa942ab03e1d3c,1,-0.19450279608280413
0x7985a4d5b7e94cdb089078855794eaefd85452c3656cbb56d406399989299943,1,-0.21392961341541727
0x367b693537d419160024448de44147dc9151199ae748294506da5e530d510f92,1,-0.12936076140140523
0x1308890477507965c6648f59ff14883907aaef89becac4c6a36befebd7db7aa6,1,-0.2134448432703559
0x5d5c3652990a5a59a3ffb082f376d0058717864b18c0bcab78ef479b89f66a56,1,-0.20889166297163242
0xb9b5e857ee0c0bb848c5b23121ad9730331a0ce824bfb34069c2d7c90d09c7f8,1,-0.2082854007468306
0xada12676cdb56b71f725959a62b34533fbe5f8814538858818860017b2f269e5,1,-0.2074096759094078
0x5405f4e8519c062844848795fb22ae0d5be71a95ebf1b5681ca664da15672302,1,-0.18242715557281197
0xa2fb3f5a04e69c0e7c0b38c49f2bc779f320ea966bd05d03c0eb5395661930ec,1,-0.21294484714502404
0xa627b6b0533ad31cdb072399a7b0921b04fd4cedd0d3bf603bd6ca43f03be330,1,-0.19932644917905185
0x39d4ed88ce95c0fdeeab5b7852bb31618b2e86e8b813da0f935a66bd3875e07c,1,-0.2105758895247764
0xbefaa57a6059910ea7559e1a5359502e208166218cf9f202812566aafa977263,1,-0.21124183719128997
0x7829ebcf8074c67e134b640960d133679d31ab95c54cae4ebadbd65c3c47b41c,1,-0.2085465543668918
0xc6d10e475fdb77c670719b78766d6bf43c64d7775a2fd1ae263b0a26934fe475,1,-0.214463763682595
0x2dfa8f47743529d450b858260f252dc43437303e7b2ed36374cbfaefbb972f96,1,-0.21293887417084184
0x0ba2f8153159f8f389aa98140e957f777e2d6520a8124641a1ed32225302edda,1,-0.16809347903335747
0x9a0d0300823a052eaf558aa1aafc0d06183c7f6e2e8a7a2d08170df5195c1dbc,1,-0.21414192934302828
0xc0b3d3f9ff60638274740cf2eb73f95d1de0372184fe9a1e38353453e1d79f6f,1,-0.2139534299143765
0x75826c05642d2f583b5cec239445af460337ea92a8dde91e0e2260167a5aafbe,1,-0.21395539826995724
0xe67fe943255081c37a35c90e2f535480ff952db93ed0e32ae1b784d85d435245,1,-0.1969543754070729
0x4e6a597c353f2f6afe2835349dcecec0ee390e89665daae29d6f37da15b63232,1,-0.20887713576528988
0xfea94b9b090a947a075d0e72cdaa0a455068b6e2b927d7693efdd6f10dce7033,1,-0.2099331982478997
0x058cb7bd661f4d964abea128866d33deed2bf70acf5b87ebdce8c1fef17e2be0,1,-0.2110731064318126
0x6359b21aede7203d27c2e63e667bdb371b4808060e27c544370b9c27b7434170,1,-0.21079376146408912
0x6e49ea638c8620534ab33a1fe0ae114eda2a527a424e59e7d4f300b457aec857,1,-0.20524469181397054
0x555caa61ab287fe96c44e95163a22df32aaa5de3e962e60e53463d6f8b0b83a2,1,-0.20531381958282785
0x74dc2d749475f3aa00ea22af4a946487fc18d19bd7fea6175b596467875a689f,1,-0.2120011009511632
0x8a9ed1b05aac4731763fc915c0cc7784d1c8a42598cf6a35486d016763c8c06d,1,-0.19672912691034666
0xcbab0fa871a7f09e98333b633958849411ef7db86f0440546e273dadb291c6cf,1,-0.20619619432373298
0xf83f5c9ab709afc1a3d79de335108ae798bd8babda073952baecc157002a7ff9,1,-0.2047419117497042
0xe9c2157a80b728546f8002bc6c03f4033cfe7fd3a7498dcfa9e9f0a8c92f01b5,1,-0.21382839080881955
0xd80924f148ea15d40842566293665e3f68a748655f6a1e36527b3c278c9af02e,1,-0.19685120776215653
0x4deaa2b14ad9e60a2cbb547692303337f04336d83baeadc6243ea09c45506946,1,-0.20194373418618428
0xd983d8f0c51382ed95fb2afd28ce1812fe609b0733e3f82df3887b647368bdcb,1,-0.20877738534049234
0xb2fd1bec5c75f8461b2c7840c566a33cf5456f957434e69ed6e326807da56daa,1,-0.20898969179114846
0x5dac5ebf410dc333a4f757c347ebd97556b184edbc492be02e798c3d4ac10ccd,1,-0.15490162610134822
0x038ee70073faa4cc9ecb288a87bd8725dc63ace4ee521d58068119bcddf66b68,1,-0.19973751825473246
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,1,-0.2042618223610943
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,1,-0.2047355002858563
0x31df62f934fc7badf2f783c48c42fa2390c120e0e9b73e8fd16c63755c40f084,1,-0.0869524403261942
0xdd32b0f9c302e76b84ae723b992fedb059c2ab2d462331febedf40545af835cd,1,-0.17929964368136647
0x1c185d2e1df8f5bc9b0cd51f81b79a7467e31a21496f1caeeb5f6590ec8b480f,1,-0.17788261187225662
0x0784547223b1320fc570a442be038539c96aa7de194260eddb401927fb2c7c59,1,-0.16526403390065403
0x9f84142a3549987b945f2960817d7f9fd5312972f5ef3bb61c8d2ee72fec8b70,1,-0.17689694488267277
0x4a470d783cca7cb807fca65568115e1157578793f22705f30d35eaa5e6fe2c8e,1,-0.17481370484236436
0x260fd506be239d7ebaa5119cdb297ff059ac0ce6ea2090518abf6608a78888e3,1,-0.15353438012164233
0xbb3472a6d471e504c1f721458f3dd180d4790497d827997a49ea957361698b53,-1,0.06121647729490998
0x9acb2154f31fa0915c54f3f6a97df898d10815f1568559a9a85a559618e87141,1,-0.18237458188402927
0x3d2f32f533cfce16c641c08c9f34be34c186955a7908d5d8777045d0704ff421,1,-0.1640007914230095
0x2d3cb6af2098d216190f2f071aa3da3236d1c25081f200ea9e4101be88c6fca1,1,-0.18138647725010998
0x3ce87be53e078aa5256b9ca1a905108782fc0bdc4bf5fe002087e4a1d8202b18,1,-0.1822705708245646
0xb311bd39cd8674c7e856ab223a9f0233146ef797fa7afd3afc208f6e7e64374e,1,-0.18197114851236057
0xb7c1e1836266f4c6ccb6df5c7e246502ddabc050655a49c5b23d1469d5475303,1,-0.17361122234880805
0x4ec7bbb8c869d52ed87c141622f56fd1459ff0a8bbf492416b0e8b0c1618f1ae,1,-0.17948499801047235
0xb21bb243041456f19aefd2a086af45e88584e9e363b9dd27a2a1b945489d5787,1,-0.18123871714903922
0x3ac118a89794bcf90f13fed06d9572e27a4e635b718d3181de8a56600f57276b,1,-0.1762511348164837
0xb33f7a9ad4e71f3d6c362b260b3dc3a8680468cf43329a318fcc0ae44c8cff7a,1,-0.17571972029320082
0xa9ef98f09c5e3e36f9cdf86621f8482b1130cab45daa08af82393d894b8cfb61,1,-0.1712556197599283
0xf883c1ca8827716e50bf3188f002122c8834b5a221eea0ccfb818ae0d5401cbe,1,-0.10454701595451515
0x3f90424959a2d1fdba1179bc7dd99bc0e4e73f3af783fa5ff420e6e97f5a0a1d,1,-0.02850079271328232
0x25d2731e9a2548f853ad3beac88fee69b31c9905dbe5225bc2a4c1c7ba8a5f7f,1,-0.20950721594680777
0xfd8b68f53c8c767d42be002da40c3558b2cad881b6a8e4dc94fe336b15618015,1,-0.21040998764622748
0x3f135d637305b7595106cc6e9c283c094fe7bef4581105a56baf54315841d0de,1,-0.06509320435449789
0x6623a666822cfbe7a6a60d5c88283c1a76066f6b872d6eff4801db01681407bf,1,-0.20576812959203628
0x8aa6cbafec634269b2c91cacbccf6f0c65459b2a2befd52efef9f21bf7f456e5,1,-0.21016523472456267
0xe876d7c678a5bd2b79136f271146fc047217e4af946b294439b68dfb4471a3ee,1,-0.20781986756919918
0x8b2661444968147f008593c0b8ed6d8ed09a5100a64ec972eba180fd019f2afa,1,-0.21329177506966868
0x54ae879e7c31551c27c6956e3d4bbdd301a5240939ac1d3f4d2ea20ff1801527,1,-0.21362147052460134
0xf89f496db48987e7e3e655f14a97e1da5f086f9c8f8bd518329ccdfc291a498a,1,-0.21322089071706296
0x8b5bb2dd860ebb1c988de999cd935de806c345047a52abb75279b5449304b4bc,1,-0.21177572976757553
0x230b6b0fff52edad58ac21e298546fcd24d833101b878c469b46bc9654976c06,1,-0.21013826812778919
0x8b8fe54ef45220ead91300fbd0a120c434cfb02e0a8891dea6efec7875aa6dcf,1,-0.207177199096525
0xd35e0dd691c4ee7a8ed5b7b42dd55f123019d0c2a8e6879fab45b9c2e5c224ea,1,-0.20904847572993135
0x0293b53360080c68ae85845bcda6235166d8edb1f1cfac432a5761726c51df42,1,-0.21086443433177804
0x2c2c7510608656df5147beca94fdc1d465d4ad509ec49971a0588b9a3da37451,1,-0.2112412096301764
0xfe81c3b33f8ac30e796e3cf23399eb841d10ce15852ff99c8b6e4bf19ba9b9b7,1,-0.10571369965559402
0x81232f488ffee79d02ce67cc9215bf6b47fae639e5e1c049b286108d33fe0807,1,-0.20198491576734234
0x14423c067bd478691b8bb9849c158141fd4c4db517eae1e4c0a6a05d15091ace,1,-0.2215511035260151
0x2be5f6c56d688e700204b761fe5ea5528239ad76a53b1f79e727c400eca61642,1,-0.21523124507191776
0x37e02879017021771a78a136d01f396d50b20f54fc323d7e9bf5cb9b106819c4,1,-0.2149438251501537
0x94c5511f15d1900e53d3e3f98cf2cc936dd45575b6b7141604359e756d480ecd,1,-0.21643961067565154
0xf2d7ff90105f2917bd2b321440c8afa334b6003156cffaea61fb3ce134ffcb9d,1,-0.21554571663148453
0x25ca64c7e964ff058156572f848e24a845473bf24e4452fbb12b530c1befda3b,1,-0.19545962368638992
0xa53a046e11c4c59646e171a6249a8fd11594339025dfd92ecd4c923476b68e5d,1,-0.21819686090681134
0xdb6b84056d2219a3e3bbebfaafe1775dd372685ae43d2d038e243f647a71dcd7,1,-0.21781068344652704
0x0b654ff52a7b7c3960e07891c719aa755f7ec97dcf289dac8ac2035798100712,1,-0.21215084472235846
0x64d77f3f9c24db166f994a18c7dda439fd2aac80957aafe6173a21388bf60da8,1,-0.21876010280518338
0x5869aa27e565935d60ee42b441fa0ff90a6de2583657cf65e990874b47127ba1,1,-0.21946369308773328
0x06a567709e07deb97ad77fc5dc8796fe41c4f90f71f68590d2ff796b93b1aebe,1,-0.2146067925838106
0x067e078460c5a450610a4e26d2425f14c62d2075cb593d8b635f0f8e204e893e,1,-0.21513705802449767
0x7d1484cb436ba69cb634aa8d57e2486d8a798a4f4b68bc583c69aa90ad5c7713,1,-0.21972094307297219
0x5d03fd419ae5216ec5f3c2f4c8ce03f52d44d937ce8aeec8e56129834814130f,1,-0.21869551305213902
0x1c9abf7d105dfdfb17a3dc3d4d76162438acf02d2e055e13b72fc193090f4d45,1,-0.2102721708550176
0x7c92b2eb02c22720bf85f9673abc23961a8072d0255057ba0691d0e483f732bb,1,-0.21827103610540705
0x956cb65b2e24b44e625d8c384f51a97d2f43657759092789410683871809e99d,1,-0.21049874358274628
0x16c367aa58a59a48df87fe6825f00a13df0d8bcdd13f3d874b1f8cc5aecaf685,1,-0.21798095118799476
0x83feb139807062f7737f9e5156c2ade8c267d8caf7649f7ecdc8d3768d9af84c,1,-0.21955386271876565
0x2a58ce5d446bcb68a2c27f2d29084cac8a6c79e430a56a26698968027f9754ad,1,-0.22066214129603923
0x960e23a2850a100e12027344c6f65231e92b7e8dbbf668c6c33326ff800b8f2b,1,-0.18602247104487868
0xf2d65ce326d77be725d0d383d23c38aca416a9184b59c07f2091f7111fd581a7,1,-0.14495921525640054
0x817db882a33fe71d1863f9b70dad42168f0bc06f57c970c69831bffac20d5ecc,1,-0.2166106089444399
0xcb9b021294ee27e4a0fbf750ab957efb39d6203726dca3d28430c5602daad8e3,1,-0.21896098911654882
0x2508c563f6b33ab648e0715a76b60389362aeb198274e921c624b1d4bf2c1f15,1,-0.21608256809484433
0xa2b91f3da8c74c2f998589402e6a024f64e46fb9e51142dd52f30d654e7b710a,1,-0.21930084308912806
0x09dbe90ff821f2c6fcba201dcd6c822510c129e8fa05c37193447b7844a88075,1,-0.2062106603281088
0x49a43879ec1e4aaa42dd24dd3841ae82dfe0b9cffe8b4b0ad8a6ae355b93f273,1,-0.2179796081770719
0x8c24f74bc98be138a955da09b2927061b366dbdac5982de26f6de61ff960f7ff,1,-0.22005037944356792
0xd95521fb88a83a584b00eff275f165496958782f572166c4a4017d36f8213066,1,-0.21395043798082164
0xc83f2bb3b32f23b75c7360fc7d85a2167f61d7445ce7c59b58caa66061a9eea6,1,-0.21190766422483703
0x1f1e1ad250544152b43e97f996d2ed0ef0567f25350a1b377c95f00953f6a5a0,1,-0.16783390709466112
0x0e3f45d9b202fc35573f9a425589a218592f68adab651667334a508384c62260,1,-0.21528146361093148
0xe4fb75542a508c8efaba0b01d5c6b97466dadf6fd94a19fb4b5c6a0d6dc798ca,1,-0.22071280406872468
0x47059b06c3d59b06c2ec7b89931af4531e769638607ad14353e8cedd6036c153,1,-0.22211486451365686
0x2e14290386e56cc798224b14be50b7de524066cbc8ccb64c70bcd4abb696dfce,1,-0.21777901510558217
0xa0d4db8657c4455f13c4283fcfea819ac5af523d431ad2b1a578d1ee284f4a1d,1,-0.2019098299661114
0xee36f8fcb14668b379deeb2f79e987704df56b019440012f5d8cb840b335911f,1,-0.2216001963631749
0x8c342657526ccf5757ade9c8e357b63c07d71ab2b0416cf7dd3aba6a0df197b7,1,-0.2183136341117023
0xafa9eb43e88abbf763e8493fcec45b5201bc8a4c779f3e355463cfb1bc749c73,1,-0.22136032004560452
0x5384b328759e1bbb3192fa649dd69cc569bce5dea40a0583b4e6cf061877c974,1,-0.12027489127030794
0x36ce565ab9689c9de7eb303d725c00469d97153387a7271a73af2cae41a6c34a,1,-0.22263538848031833
0xeab0c942f2632ac2ec085fb38f5ec23a235db6f025c38e3c7722cb72aa293eb4,1,-0.2120790143132309
0xa9a38064c52cf12350c6411dfb3c5445791e33439768362ade23a47dccd65a9d,1,-0.19480197755889672
0x7c0f28bac2de75c4a37c5059f950d7ae0c23dfc00af6f8b40b5cdc352d7790ce,1,-0.20784225064630124
0x4fa259e9b8e0111ab83cadb22886cd7de7331eb1dd9483f602cba59892a25dd0,1,-0.22262419956673157
0x9ae9391d4e42a4ce658a69f54bf7d4f35d9ea12f28a8b38ebfde13d3949d6071,1,-0.21795080303335485
0x1a565c06aa25780c52dd91dd16686085830037914026c015b78d57fa9273e5d6,1,-0.21976856729828026
0x047842b224fe4ecd1f094c430c9ebdac3e165bfaa00f7a7b90c7c65e7def38b1,1,-0.22177157427147226
0x7a163656b30e400f52434cc88c1ac236d8408cffa98f9fe0ea752ad1db5be54a,1,-0.21215414276888817
0x57e5ca9de2efaed6b059c07fed910f48f87903ac0b11e5b90077f8e6d65dc500,1,-0.21640062857814663
0x895415c9b0ce3a7f51b178ff8e5954892434dc5f40a6c28756163fb557575a95,1,-0.21938037040179237
0x44c96a314e8df669769e3cc2f57a5df915099ab4c48a4dea1b766ed804bf9b19,1,-0.22069627100841344
0xbd35c23b6b8d5d8171d2a5d81ce6b7f83d68e7b02cc56c8a07292e57ec38c0c3,1,-0.22210933288259066
0x7778de47f1913c489190c8abded6f91f9e3501c64323f5916c1c30845c6e81c9,1,-0.2187528472281854
0xa145dbba02d4fd0c5b1e75a63a2bf78ca98dd4dabfc9cd46169b9b45e42f849f,1,-0.22161434500353866
0x1d71b1554be21637714c4af844a527d031e44a9b407b42fe07023044e6d07bea,1,-0.197757491718988
0x891a59eb12fd5d0b2499e61c11222a75ba12091427eff3f24c78d0b3abf63423,1,-0.221151365482755
0x887c82a57e20da75ba58577ab060f7b321ce088a70bd48ed02927be4c1666340,1,-0.03210622480598346
0x59b7e596dde1fe004bba1912945b975230c20bdd67617ab86020baef43880fa0,1,-0.03920166367510913
0x4080d43329122fbc9900e5210e2d17d72ae173d505cace0fe6ffa0dc05741a26,1,-0.20606684049916074
0x25863a095afd5ff55bde8a8b9a903ecb927aa1ff930cd716a9aea77dffbad0d8,1,-0.20521174716771223
0xe58a5127042d733420d40a8a8760c75d8e03c0d5ca96d51aafe08dd3dcc0713a,1,-0.038506740007897444
0x938fbebd75e93424891ea2e84211e40b675c82a925d77a28652ed831a8fb6066,1,-0.19784979120287477
0xf5dcf45dfd223ff0fc49b7252bb9c29c94aded8801e7fbb7cec7574d4810e8a1,1,-0.19020099368985022
0x5d8e2827c0d935e53477fd0b6ec91b8d4e0e0ca9fd1c43f4eb38248d964a1a5c,1,-0.199176944438892
0x288cce45c7fb6dbf021f741159236a737593ad72a97309085e52d2d8ea1f6526,1,-0.18393156323272064
0xede5eb6b5730e9d1da0b810ddc0c12b945553696d65cc8b8c431f246267871a9,1,-0.19664597388058025
0xb20e47dc8d4e743b6b256b103797d6c266fafedaceded222d1421b052bd2f022,1,-0.19580520591636552
0xbed96f5d7c58a33a0bfbcca4d9b1a81458edcbea2f59a65ba77c656bfbf08dec,1,-0.044042452981573055
